Codigo	Latitude	Longitude	Tipo
8376008	3.9333	-76.3	2
8376010	3.85	-76.9667	2
8376012	3.5167	-76.4	2
8376013	3.4333	-76.4	2
8376016	3.2833	-76.6	2
8376017	3.4	-76.4	2
8376018	3.5167	-76.3167	2
8376019	3.5667	-76.2833	2
8376020	3.55	-76.3833	2
8377000	3.6333	-77.1	2
8377002	3.8833	-77.0667	2
8377003	3.9167	-77.0833	2
8451001	4.2167	-51.6833	2
8452000	4.8333	-52.3667	2
8452001	4.8	-52.4	2
8452002	4.4	-52	2
8452003	4.8	-52.4	2
8452004	4.32	-52.12	2
8452005	4.6	-52.3	2
8452006	4.45	-52.55	2
8452007	4.62	-52.45	2
8452008	4.8833	-52.3	2
8452009	4.95	-52.33	2
8452010	4.93	-52.28	2
8452011	4.9	-52.2667	2
8452013	4.0167	-52.5667	2
8452014	4.2833	-52.1667	2
8452015	4.7833	-52.45	2
8452016	4.8833	-52.1833	2
8452017	4.9333	-52.3167	2
8452018	4	-52	2
8452019	4.95	-52.4833	2
8452020	4.85	-52.2833	2
8452021	4.5667	-52.4667	2
8452022	4.9167	-52.2667	2
8452025	4.9333	-52.4167	2
8452030	4.3	-52.9	2
8453000	4.82	-53.27	2
8453006	4	-53	2
8453009	4	-53	2
8453011	4.7333	-53.7667	2
8453013	4	-53	2
8453016	4	-53	2
8454000	4.32	-54.42	2
8454004	4.35	-54.4167	2
8454005	4.12	-54.67	2
8454006	4.05	-54.7833	2
8454007	4.7833	-54.9833	2
8454008	4.2833	-54.6167	2
8454009	4.65	-54.95	2
8454010	4.8	-54.0167	2
8454011	4.63	-54.93	2
8454012	4.7	-54.9	2
8454013	4.35	-54.42	2
8454016	4.07	-54.8	2
8455000	4.9833	-55.05	2
8455001	4.3	-55.8	2
8455002	4.23	-55.45	2
8455003	4.9333	-55.1833	2
8455004	4.0167	-55.4667	2
8455005	4.9333	-55.55	2
8455006	4.0333	-55.0667	2
8455007	4.5833	-55.1	2
8455008	4.82	-55.55	2
8455009	4.85	-55.7667	2
8455010	4.3667	-55.4	2
8455011	4.6833	-55.65	2
8455012	4.4	-55.7667	2
8455013	4.5	-55.37	2
8455014	4.1667	-55.9667	2
8455016	4.92	-55.07	2
8455019	4.05	-55.45	2
8456000	4.6667	-56.8	2
8456001	4.2167	-56.3833	2
8456002	4.9667	-56.5833	2
8456003	4.9333	-56.7667	2
8456004	4.6667	-56.4667	2
8456005	-3.48	-73.0717	2
8456006	4.9167	-56.9667	2
8456007	4.7333	-56.75	2
8456008	4.4167	-56.5333	2
8457000	4.4	-57.22	2
8457001	4.85	-57.3	2
8457002	4.45	-57.7833	2
8457003	4.9833	-57.7167	2
8457004	4.7333	-57.8667	2
8457005	4.8167	-57.55	2
8457006	4.4	-57.95	2
8459000	4.4517	-59.8589	2
8460000	4.6333	-60.1833	2
8460001	4.1961	-60.7939	2
8460002	4.3667	-60.45	2
8460003	4.6428	-60.4964	2
8460004	4.5986	-60.1664	2
8461000	4.4883	-61.1297	2
8461001	4.6	-61.1167	2
8464001	4.0031	-64.4431	2
8465000	4.7833	-65.2667	2
8466000	4.1	-66.8333	2
8466001	4.1	-66.6	2
8467000	4.65	-67.7	2
8467001	4	-67.6667	2
8469005	4.1667	-69.95	2
8470001	4.55	-70.9167	2
8473001	4.1667	-73.6167	2
8474001	4.7	-74.1333	2
8474002	4.6167	-74.0667	2
8474003	4.2833	-74.8	2
8474004	4.35	-74.45	2
8474005	4.7	-74.2	2
8475001	4.5	-75.7167	2
8475002	4.9333	-75.6	2
8475003	4.5	-75.5667	2
8475004	4.4333	-75.15	2
8475005	4.9	-75.0667	2
8475006	4.8167	-75.8	2
8475007	4.8167	-75.7333	2
8475008	4.9833	-75.5833	2
8475010	4.9333	-75.0667	2
8476000	4	-76.9333	2
8552000	5.1667	-52.65	2
8552001	5.3	-52.6	2
8552002	5.38	-52.95	2
8552003	5.1667	-52.6333	2
8552004	5	-52.4	2
8552006	5.3333	-52.95	2
8552007	5.3	-52.8833	2
8552008	5.3333	-52.9833	2
8552009	5	-52	2
8552015	5.3	-52.8	2
8553000	5.4	-53.1	2
8553001	5.67	-53.78	2
8553002	5.6	-53.8	2
8553003	5.6	-53.8	2
8553005	5.4	-53.6	2
8553006	5.2667	-53.0333	2
8553007	5.5333	-53.45	2
8553008	5.5667	-53.9	2
8553009	5.4667	-53.55	2
8553010	5	-53	2
8553011	5.6	-53.8167	2
8554000	5.9	-54.8667	2
8554001	5.4167	-54.8667	2
8554002	5.4	-54.6	2
8554003	5.15	-54.9833	2
8554004	5.5	-54.03	2
8554005	5.42	-54.1	2
8554006	5.65	-54.05	2
8554007	5.8833	-54.8833	2
8554008	5.4	-54.9167	2
8554009	5.75	-54	2
8554010	5.4167	-54.7833	2
8554011	5	-54.4333	2
8554012	5.9667	-54.8667	2
8554013	5.6	-54.4	2
8554014	5.58	-54.23	2
8554015	5.4	-54.6667	2
8554016	5.2167	-54.4	2
8554017	5.55	-54.43	2
8554018	5.9	-54.6333	2
8554019	5.83	-54.87	2
8554020	5.1167	-54.9	2
8554021	5.87	-54.97	2
8554022	5.85	-54.85	2
8554023	5.78	-54.38	2
8554024	5.85	-54.9833	2
8554025	5.1333	-54.35	2
8554026	5	-54	2
8554027	5	-54	2
8554029	5.8	-54.97	2
8554031	5.92	-54.98	2
8554036	5.85	-54.95	2
8554037	5.83	-54.93	2
8554038	5.3	-54.23	2
8554041	5.47	-54.65	2
8554042	5.15	-54.48	2
8555000	5.82	-55.2	2
8555001	5.8333	-55.1667	2
8555002	5.77	-55.42	2
8555003	5.88	-55.05	2
8555004	5.78	-55.37	2
8555006	5.25	-55.7833	2
8555007	5.4167	-55.4833	2
8555008	5.45	-55.2	2
8555009	5.7667	-55.2167	2
8555010	5.0333	-55	2
8555011	5.8833	-55.0833	2
8555012	5.25	-55.0333	2
8555013	5.8333	-55.05	2
8555014	5.8	-55.1667	2
8555015	5.7667	-55.8833	2
8555016	5.05	-55.0167	2
8555017	5.0167	-55.15	2
8555018	5.8167	-55.75	2
8555019	5.7833	-55.2167	2
8555020	5.2667	-55.8667	2
8555021	5.77	-55.98	2
8555022	5.7	-55.08	2
8555023	5.87	-55.13	2
8555024	5.2667	-55.6	2
8555026	5.7333	-55.25	2
8555027	5.75	-55.15	2
8555028	5.6833	-55.2667	2
8555029	5.12	-55.25	2
8555030	5.87	-55	2
8555031	5.1833	-55.0833	2
8555032	5.25	-55.33	2
8555033	5.8667	-55.3167	2
8555034	5.85	-55.0333	2
8555035	5.7	-55.27	2
8555036	5.88	-55.08	2
8555037	5.7167	-55.25	2
8555038	5.88	-55.13	2
8555039	5.38	-55.4	2
8555040	5.6167	-55.15	2
8555041	5.6167	-55.15	2
8555042	5.8	-55.3167	2
8555043	5.6667	-55.2333	2
8555044	5.78	-55.13	2
8555045	5.3667	-55.0333	2
8555046	5.7	-55.37	2
8555047	5.8833	-55.25	2
8555048	5.78	-55.42	2
8555049	5.4167	-55.05	2
8555050	5.5	-55.2	2
8555051	5.92	-55.08	2
8555052	5.78	-55.28	2
8555053	5.32	-55.27	2
8555054	5.7833	-55.05	2
8555055	5.7833	-55.8333	2
8555056	5.25	-55.9	2
8555057	5.3167	-55.55	2
8555058	5.8333	-55.9333	2
8555059	5.7667	-55.35	2
8555060	5.8	-55.1667	2
8555061	5.45	-55.2	2
8555062	5.88	-55.07	2
8555063	5.83	-55.77	2
8555064	5.83	-55.17	2
8555065	5.8	-55.47	2
8555067	5.82	-55.9	2
8555068	5.82	-55.9	2
8555073	5.83	-55.32	2
8555077	5.78	-55.37	2
8555080	5.8	-55.22	2
8555084	5.88	-55.05	2
8555091	5.68	-55.05	2
8555096	5.47	-55.2	2
8555098	5.3	-55.4	2
8555101	5.62	-55.1	2
8555104	5.55	-55.9	2
8555105	5	-55.1	2
8556001	5.6	-56.5333	2
8556002	5.3333	-56.45	2
8556003	5.0667	-56.6667	2
8556004	5.88	-56.93	2
8556005	5.1667	-56.0833	2
8556006	5.8833	-56.2667	2
8556007	5.35	-56.13	2
8556008	5.87	-56.87	2
8556009	5.9167	-56.75	2
8556010	5.8667	-56.6667	2
8556011	5.85	-56.8833	2
8556012	5.5667	-56.7833	2
8556013	5.8	-56.9833	2
8556014	5.85	-56.9333	2
8556015	5.92	-56.93	2
8556016	5.3833	-56.25	2
8556017	5.7667	-56.1167	2
8556018	5.2333	-56.85	2
8556019	5.4333	-56.7833	2
8556020	5.38	-56.57	2
8556021	5.77	-56.68	2
8556022	5.4333	-56.0333	2
8556023	5.2	-56.45	2
8556024	5.9	-56.37	2
8556025	5.87	-56.25	2
8556033	5.92	-56.33	2
8557000	5.95	-57.03	2
8557001	5.5667	-57.7833	2
8557002	5.5667	-57.1667	2
8557003	5.8167	-57.25	2
8557004	5.8833	-57.0333	2
8557005	5.0667	-57	2
8557006	5.0167	-57.3167	2
8557007	5.0333	-57.2833	2
8557008	5.95	-56.98	2
8557009	5.2667	-57.2167	2
8557010	5.2	-57.1833	2
8557011	5.17	-57.15	2
8557012	5.4	-57.8	2
8557013	5.8	-57.1	2
8559000	5.1833	-59.4833	2
8559001	5.1	-59.4	2
8559002	5.3	-59.1	2
8560000	4.6306	-60.4706	2
8560001	5.8833	-60.6167	2
8560002	5.88	-60.62	2
8560003	5.8	-60.6	2
8565000	5.0667	-65.2167	2
8565001	5.6	-66.8833	2
8565002	5.6167	-65.95	2
8566000	5.8667	-66.3667	2
8566001	5.2333	-66.1667	2
8567000	5.95	-67.4167	2
8567001	5.7333	-67.2667	2
8567002	5.8	-67.8	2
8567003	5.6	-67.6	2
8567004	5.6833	-67.6333	2
8567005	5.6833	-67.6333	2
8567006	5.6833	-67.6333	2
8567007	5.6	-67.6	2
8570000	-8.8594	-57.4192	2
8572001	5.1667	-72.55	2
8575001	5.95	-75.7167	2
8576001	5.7167	-76.6167	2
8655000	6.03	-55.25	2
8657000	6.25	-57.5167	2
8657001	6.4	-57.6	2
8657002	6.55	-57.67	2
8657003	6.25	-57.58	2
8657004	6.3	-57.4	2
8658000	6.8	-58.15	2
8658001	6.5	-58.25	2
8658002	6.8	-58.2	2
8658003	6.87	-58.28	2
8658004	6.8	-58.17	2
8658005	6.5	-58.3	2
8658006	6.4	-58.65	2
8658007	6.5	-58.25	2
8658008	6	-58.3	2
8658009	6.3	-58.6	2
8660000	6.15	-60.05	2
8662000	6.25	-62.9333	2
8667000	6.1667	-67.5333	2
8667001	6.1667	-67.5	2
8675001	6.2167	-75.6	2
8675002	6.1833	-75.4333	2
8758000	7.3	-58.4	2
8758001	7.32	-58.5	2
8761001	7.3	-61.45	2
8767001	7.9	-67.4167	2
8770000	7.0667	-70.7333	2
8770001	7.0667	-70.7333	2
8770002	7.2333	-70.8	2
8772001	7.9	-72.6	2
8772002	7.5833	-72.6333	2
8772003	7.9167	-72.5167	2
8772004	7.85	-72.45	2
8772005	7.5833	-72.0667	2
8773001	7.0167	-73.8	2
8773002	7.1	-73.2	2
8774001	7.0167	-74.7167	2
8776001	7.8	-76.7	2
8859000	8.2	-59.7833	2
8859001	8.17	-59.8	2
8859002	8.1	-59.8	2
8863001	8.15	-63.55	2
8871001	8.6	-71.1833	2
8875001	8.8167	-75.85	2
8876001	8.1167	-76.7333	2
8962001	9.0167	-62.6167	2
8963001	9.75	-63.1833	2
8969001	9.55	-69.2333	2
8969002	9.0167	-69.7333	2
8970001	9.8167	-70.9333	2
8970002	9.35	-70.6167	2
8974000	9.0667	-74.05	2
8975001	9.3333	-75.2833	2
9062001	10.5833	-62.3167	2
9063001	10.9167	-63.9667	2
9064001	10.1167	-64.6833	2
9064002	10.45	-64.1833	2
9066001	10.5	-66.8833	2
9066002	10.6	-66.9833	2
9066003	10.4833	-66.9167	2
9067001	10.25	-67.65	2
9068001	10.5	-68	2
9069001	10.0667	-69.3167	2
9071001	10.5667	-71.7333	2
9074001	10.8833	-74.7833	2
9075001	10.45	-75.5167	2
9075002	10.45	-75.5167	2
9166001	11.8	-66.1833	2
9169001	11.4167	-69.6833	2
9174001	11.1333	-74.2333	2
9281001	12.6	-81.7	2
9281002	12.5833	-81.7167	2
9381001	13.3667	-81.35	2
9540000	-9.7992	-54.9867	2
9540001	-9.8219	-54.9839	2
9570000	-9.1653	-57.0608	2
9570001	-9.1922	-57.0686	2
10010000	-1.25	-78.51	1
10010900	-0.7758	-78.7731	1
10011000	-1.0617	-78.6903	1
10011100	-1.2589	-78.6628	1
10011200	-1.2364	-78.5494	1
10011300	-1.3897	-78.4211	1
10011400	-2.2453	-78.5978	1
10011500	-1.8697	-78.5111	1
10011600	-1.53	-78.4481	1
10011700	-1.8675	-78.6022	1
10011800	-1.0669	-78.4075	1
10011900	-1.3986	-78.2964	1
10012000	-1.4283	-78.1767	1
10012400	-0.4636	-78.9156	1
10012500	-0.8381	-78.3117	1
10012600	-1.3736	-77.9525	1
10012650	-1.4003	-77.8617	1
10012700	-1.0753	-78.2461	1
10012810	-1.0814	-77.8806	1
10012920	-0.9972	-77.8161	1
10012930	-0.9933	-77.815	1
10012931	-0.9933	-77.815	1
10012950	-0.5803	-77.8594	1
10012955	-0.9925	-77.8158	1
10012956	-0.9169	-77.8178	1
10012957	-0.9917	-77.8153	1
10012958	-0.9925	-77.8158	1
10012959	-0.9925	-77.8153	1
10012980	-0.5803	-77.8656	1
10013000	-0.4917	-77.8639	1
10013100	-0.3617	-78.0589	1
10013120	-0.3928	-78.0589	1
10013200	-0.4544	-77.8864	1
10013300	-0.4094	-77.8308	1
10013380	-0.3214	-77.7917	1
10013400	-0.3028	-77.775	1
10013500	-0.8389	-77.7839	1
10013550	-0.035	-77.8319	1
10013600	-1.0833	-77.9186	1
10013650	-0.1528	-77.6411	1
10013700	-0.6917	-77.2756	1
10013710	-0.0444	-77.3319	1
10013720	-0.0567	-77.3242	1
10013800	-0.3428	-77.0067	1
10013810	-0.3422	-77.0067	1
10013850	-0.7817	-77.7906	1
10013900	-0.5375	-77.0294	1
10014000	-0.4731	-76.9808	1
10014005	-0.9472	-77.7503	1
10014010	-0.9922	-77.6992	1
10014100	-0.4428	-77.0081	1
10014110	-0.4425	-77.0061	1
10014120	-1.0367	-77.6669	1
10014130	-1.0356	-77.6661	1
10014133	-1.0353	-77.6664	1
10014150	-0.6942	-77.3111	1
10014230	-0.3231	-76.9575	1
10014250	-0.3242	-76.8717	1
10014300	-0.3028	-76.8589	1
10014350	-0.3036	-76.86	1
10014400	-0.065	-76.8789	1
10014500	-0.1883	-76.8331	1
10014600	-0.3528	-76.6114	1
10015000	-0.4736	-76.9753	1
10017000	-0.9167	-75.3961	1
10017100	0.3575	-77.6494	1
10017200	0.2561	-77.4769	1
10017250	0.0008	-77.5686	1
10017280	0.0603	-77.5514	1
10017300	0.0706	-77.25	1
10017400	0.0606	-77.0011	1
10017500	0.1014	-76.8617	1
10018000	0.0439	-76.8083	1
10018100	0.0606	-76.7817	1
10018200	-0.0056	-76.6444	1
10018300	-0.03	-76.3156	1
10018400	-0.3711	-78.1481	1
10018500	0.1436	-76.8067	1
10018600	0.2442	-76.5183	1
10018700	0.2708	-76.4064	1
10018750	0.1317	-76.105	1
10018780	0.1008	-75.8978	1
10018800	0.4114	-76.2636	1
10018900	0.0514	-75.8128	1
10020000	-11.8	-75.8167	1
10028000	-14.4164	-72.0758	1
10030000	-13.5597	-72.5736	1
10032000	-13.45	-73.8167	1
10033000	-13.4275	-71.8411	1
10034000	-13.3144	-71.595	1
10035000	-13.1069	-71.7206	1
10038000	-6.8742	-76.0717	1
10038100	-12.0478	-75.2417	1
10038300	-12.0542	-75.2833	1
10038600	-12.0028	-75.1583	1
10039000	-10.9492	-74.8306	1
10040000	-9.2919	-76.9878	1
10041000	-7.4333	-76.6833	1
10042000	-8.1844	-76.5078	1
10042900	-7.2667	-76.5	1
10043000	-6.8833	-76.3667	1
10043200	-6.7167	-76.25	1
10043300	-6.4333	-76.6	1
10043400	-6.4667	-76.3833	1
10043500	-6.7167	-76.2503	1
10043600	-6.57	-76.12	1
10044000	-9.0333	-75.5	1
10044200	-9.3814	-74.9608	1
10045000	-7.3519	-75.0006	1
10045500	-7	-76.1667	1
10046000	-8.3961	-74.5239	1
10047000	-10.6075	-73.8711	1
10048000	-10.6903	-73.795	1
10048500	-3.8053	-75.0569	1
10049000	-4.6397	-73.5717	1
10050000	-3.7111	-73.2128	1
10051000	-2.4872	-73.6792	1
10051500	-3.4625	-73.2406	1
10051800	-3.5003	-73.1336	1
10051900	-3.0836	-73.6669	1
10052000	-3.6942	-73.2358	1
10054000	-5.4056	-74.1583	1
10055000	-3.5225	-73.0775	1
10056000	-4.1986	-69.9642	1
10064000	-4.47	-77.55	1
10065000	-4.8167	-76.55	1
10070500	-4.51	-73.95	1
10074800	-5.03	-73.83	1
10075000	-4.0036	-73.1611	1
10080900	-0.4731	-76.9825	1
10082800	-0.9167	-75.3964	1
10086700	-3.4881	-73.0819	1
10086800	-3.48	-73.08	1
10090000	-3.7981	-70.7864	1
10091000	-3.8333	-70.3783	1
10092000	-3.8019	-70.3378	1
10093000	-4.1333	-70.0167	1
10094000	-4.1456	-69.9542	1
10095000	-4.1694	-69.9933	1
10100000	-4.2347	-69.9447	1
10200000	-5.1389	-72.8136	1
10300000	-4.5397	-71.4003	1
10500000	-4.3408	-70.9056	1
10600000	-4.3667	-70.1833	1
10700000	-5.1833	-70.75	1
10800000	-4.7333	-70.3	1
10900000	-4.7333	-70.3	1
10910000	-4.5836	-70.2644	1
10990000	-4.4053	-69.9161	1
11002000	0.5167	-76.4833	1
11003000	1.15	-76.9	1
11004000	1.1833	-76.9667	1
11005000	1.2	-76.8833	1
11006000	1.1333	-76.8667	1
11007000	1.1167	-76.9333	1
11008000	1.1167	-76.9333	1
11009000	1.1333	-76.95	1
11009100	-1.2833	-73.6167	1
11010000	1.1167	-76.95	1
11011000	-1.6111	-73.4897	1
11012000	-0.3164	-74.7311	1
11013000	-1.7167	-73.2333	1
11014000	-1.7667	-73.2	1
11015000	-2.4439	-72.6731	1
11016000	-1.4333	-72.75	1
11017000	-2.1467	-71.7333	1
11018000	-2.4975	-70.3242	1
11019000	-2.8667	-69.7333	1
11020000	1.1833	-76.9333	1
11021000	-2.8883	-69.8628	1
11030000	0.5936	-76.5775	1
11040000	0.4856	-76.8642	1
11050000	0.3356	-76.0811	1
11060000	0.1208	-75.8603	1
11070000	-0.5836	-74.3831	1
11080000	-1.0172	-74.1503	1
11200000	-4.3578	-69.7336	1
11300000	-3.4353	-69.0167	1
11400000	-3.4569	-68.9119	1
11420000	-3.9917	-68.9528	1
11444900	-2.9297	-69.6931	1
11450000	-2.9417	-69.5228	1
11500000	-3.1017	-67.9356	1
12100000	-4.6514	-68.3244	1
12150000	-4.8967	-68.6633	1
12160000	-4.6514	-68.3244	1
12180000	-4.745	-68.1353	1
12200000	-4.2211	-67.8925	1
12210000	-4.5711	-68.0111	1
12230000	-4.3256	-67.3444	1
12240000	-3.3372	-67.4917	1
12250000	-2.8572	-66.9311	1
12260000	-2.8333	-66.9167	1
12350000	-2.4853	-66.0267	1
12351000	-2.4914	-66.0617	1
12360000	-9.4097	-72.7158	1
12360001	-9.4097	-72.7158	1
12369000	-8.9381	-72.7706	1
12370000	-8.9458	-72.7847	1
12389000	-8.2539	-72.7336	1
12390000	-8.2672	-72.7411	1
12400000	-7.4483	-73.6644	1
12420000	-7.4125	-73.1914	1
12430000	-7.6219	-72.7961	1
12500000	-7.6333	-72.6603	1
12500002	-7.6331	-72.6617	1
12500003	-7.6331	-72.6617	1
12500004	-7.6331	-72.6617	1
12500900	-7.9728	-72.0444	1
12510000	-7.8492	-72.0547	1
12510500	-7.7994	-72.0211	1
12511000	-7.0628	-71.7194	1
12520000	-7.0556	-71.6892	1
12530000	-7.9511	-71.4822	1
12540000	-7.2667	-70.9833	1
12550000	-6.6844	-69.8811	1
12555000	-6.8925	-69.9181	1
12557000	-9.1883	-71.9525	1
12559000	-8.6611	-71.5744	1
12560000	-8.6181	-71.5517	1
12561000	-8.6181	-71.5517	1
12590000	-8.1519	-70.7456	1
12600000	-6.6667	-69.8667	1
12600001	-8.1458	-70.7153	1
12600002	-8.1458	-70.7153	1
12630000	-8.7528	-71.0661	1
12640000	-8.6858	-70.5511	1
12650000	-8.1636	-70.3564	1
12660000	-8.1367	-70.3461	1
12670000	-7.8533	-70.0625	1
12680000	-7.4281	-70.0225	1
12700000	-6.4403	-68.2461	1
12800000	-4.91	-66.8242	1
12840000	-4.8392	-66.8506	1
12842000	-3.6414	-66.1031	1
12842100	1.2	-76.65	1
12842200	1.1333	-76.6167	1
12842300	1.1667	-76.65	1
12842400	0.3833	-76.35	1
12842500	1.2	-76.65	1
12842600	1.4	-76.6	1
12842700	1.6	-75.6	1
12842800	1.5667	-75.6667	1
12842900	1.7167	-75.6667	1
12843000	1.5833	-75.5167	1
12843100	1.6	-75.6	1
12843200	1.5667	-75.2833	1
12843300	1.5167	-75.7	1
12843400	1.4814	-75.4833	1
12843500	1.5	-75.4667	1
12843600	1.5667	-75.2833	1
12843700	1.6	-75.6333	1
12843800	1.6	-75.6333	1
12843900	-0.0667	-74.6667	1
12843910	2.0525	-74.7731	1
12843920	1.8667	-75.1667	1
12843930	1.6667	-75.2167	1
12843940	1.7833	-75.25	1
12843950	1.6667	-75.25	1
12843960	1.95	-75.2167	1
12843970	1.8836	-75.1972	1
12843990	0.55	-74.35	1
12844100	-0.5333	-73.4	1
12844110	-0.1833	-74.2833	1
12844130	-0.3333	-74.0333	1
12844140	-0.4	-73.7667	1
12844150	-0.6167	-73.15	1
12844160	-0.6036	-72.9392	1
12844170	-0.55	-72.75	1
12844180	-0.6667	-72.6167	1
12844190	-0.5833	-72.4667	1
12844210	-0.5333	-73.0167	1
12844220	-0.5333	-72.1667	1
12844230	-1.35	-70.8	1
12844240	-1.4	-70.6	1
12844250	-1.5161	-70.1956	1
12844260	-0.55	-72.1333	1
12844270	-0.9167	-71.8	1
12844280	-1.2667	-69.7333	1
12844290	-1.3	-69.6167	1
12844300	-1.2492	-69.5111	1
12844400	-1.55	-70.0333	1
12844500	-1.3094	-69.6192	1
12845000	-1.3947	-69.4283	1
12850000	-1.8211	-66.6092	1
12860000	-1.6	-66.55	1
12870000	-2.1003	-66.4169	1
12872000	-1.8611	-65.5989	1
12873000	-3.2461	-64.7675	1
12875000	-5.2386	-67.2339	1
12880000	-4.2922	-65.2017	1
12900000	-3.3936	-64.6344	1
12900001	-3.3758	-64.6547	1
12900002	-3.3758	-64.6547	1
13100000	-5.1092	-63.9847	1
13150000	-4.0578	-63.0278	1
13150002	-4.0822	-63.1428	1
13150003	-4.0856	-63.0833	1
13150004	-4.0847	-63.1008	1
13155000	-3.8447	-62.0611	1
13160000	-3.3658	-63.5489	1
13169000	-9.4344	-70.4939	1
13169900	-9.4342	-70.4942	1
13170000	-9.4311	-70.4933	1
13174000	-9.3603	-69.9275	1
13175000	-9.35	-69.9167	1
13178000	-9.4342	-70.4942	1
13180000	-8.8886	-69.275	1
13190000	-8.8886	-69.2758	1
13200000	-8.9444	-68.6292	1
13290000	-9.5439	-68.9431	1
13300000	-9.3744	-68.7239	1
13310000	-9.0678	-68.6531	1
13400000	-9.0603	-68.6533	1
13400002	-9.0667	-68.65	1
13405000	-9.1103	-68.9933	1
13408000	-9.0539	-68.6375	1
13410000	-9.0439	-68.5772	1
13430000	-11.0514	-70.2164	1
13438000	-10.9453	-69.5639	1
13439000	-10.9261	-69.9233	1
13440000	-10.95	-69.6	1
13450000	-10.9436	-69.5656	1
13450010	-10.9436	-69.5656	1
13459000	-11.0161	-68.7514	1
13460000	-11.0161	-68.7508	1
13470000	-11.0178	-68.745	1
13470010	-11.0178	-68.745	1
13490000	-10.8956	-68.6081	1
13540000	-10.5606	-68.7047	1
13550000	-10.6511	-68.5075	1
13550001	-10.6514	-68.5061	1
13551000	-10.6497	-68.5064	1
13560000	-10.6383	-68.4253	1
13568000	-10.3886	-67.9353	1
13570000	-10.2667	-67.8333	1
13572000	-10.005	-68.5294	1
13578000	-10.0567	-67.9639	1
13580000	-10.0908	-67.9006	1
13600000	-9.9583	-67.7869	1
13600002	-9.975	-67.8008	1
13600004	-9.9667	-67.9667	1
13600010	-9.975	-67.8008	1
13601000	-9.9594	-67.7689	1
13610000	-9.5906	-67.5322	1
13610001	-9.5819	-67.5281	1
13650000	-9.0667	-67.3969	1
13700000	-8.7356	-67.4	1
13700004	-8.7333	-67.4	1
13710000	-8.6506	-67.3681	1
13710001	-8.6533	-67.375	1
13730000	-7.5167	-67.6	1
13740000	-7.54	-67.4778	1
13750000	-7.7156	-66.9997	1
13770000	-10.0789	-67.5436	1
13830000	-8.8833	-66.2	1
13840000	-8.8611	-66.1833	1
13840001	-8.8194	-66.1139	1
13845000	-8.8	-66.1333	1
13848000	-8.7833	-65.9167	1
13849000	-8.7675	-65.8844	1
13849100	-8.6	-65.5833	1
13850000	-7.5517	-64.93	1
13870000	-7.2581	-64.7975	1
13870002	-7.25	-64.7833	1
13880000	-6.5389	-64.3858	1
13885000	-7.4644	-64.2433	1
13885500	-6.4667	-65.9167	1
13886000	-6.3192	-64.8861	1
13887000	-5.8333	-65.2	1
13900000	-5.6667	-64.3333	1
13910000	-5.7211	-63.5108	1
13920000	-5.6833	-63.4167	1
13950000	-4.8592	-62.8686	1
13955000	-4.8592	-62.8686	1
13960000	-4.75	-62.1833	1
13962000	-4.7286	-62.1453	1
13980000	-4.4089	-61.8989	1
13990000	-3.8989	-61.3742	1
13991000	-3.7364	-61.5525	1
13992000	-3.7344	-61.44	1
14000500	0.8333	-71.0333	1
14000600	1.1	-70.7333	1
14000700	0.8939	-70.7781	1
14000800	1.2164	-70.7161	1
14000900	1.2594	-70.2389	1
14001000	1.3	-70.2833	1
14010000	1.0819	-69.8394	1
14020000	-1.0717	-69.4992	1
14050000	-3.5811	-61.3783	1
14070000	-3.5181	-60.7944	1
14100000	-3.3106	-60.6094	1
14101000	-3.2681	-60.2156	1
14110000	1.2153	-66.8525	1
14200000	-3.1833	-59.9	1
14201000	-3.2236	-59.9731	1
14210000	-3.2167	-59.9167	1
14215000	1.7164	-69.3844	1
14220000	1.3392	-68.6858	1
14230000	1.0744	-67.5947	1
14235200	-2.8642	-60.7517	1
14250000	0.3717	-67.3128	1
14260000	0.4769	-69.1281	1
14280000	0.1303	-68.5386	1
14280001	0.1303	-68.5386	1
14300000	0.2494	-69.785	1
14310000	0.2094	-69.3781	1
14320000	-0.1361	-67.0847	1
14320001	-0.1367	-67.0856	1
14325000	-0.3444	-67.5358	1
14330000	-0.2006	-66.8022	1
14350000	-0.2461	-67.0092	1
14370000	-0.65	-66.75	1
14380000	0.6194	-66.135	1
14400000	-0.4203	-65.0153	1
14420000	-0.4819	-64.8289	1
14421000	-0.5397	-65.2128	1
14422000	-0.5919	-64.8253	1
14425000	-0.8167	-64.1667	1
14428000	0.2275	-63.9883	1
14430000	0.13	-63.9606	1
14440000	0.8842	-62.6219	1
14450000	-0.3011	-62.7622	1
14452000	-0.3667	-62.7744	1
14480000	-0.9678	-62.9286	1
14480002	-0.9658	-62.9311	1
14485000	3.9833	-64.4667	1
14485010	4.0031	-64.4431	1
14488000	3.5497	-63.1692	1
14488500	3.6636	-61.3594	1
14489000	3.3528	-61.4222	1
14490000	3.45	-61.5	1
14495000	3.4381	-61.0367	1
14500000	3.4644	-60.9097	1
14500001	3.4644	-60.9097	1
14515000	3.2078	-60.5711	1
14515001	3.2078	-60.5711	1
14520000	3.05	-60.4833	1
14521000	3.0172	-60.4894	1
14526000	3.3811	-59.8111	1
14526001	3.3811	-59.8111	1
14526400	4.5761	-60.1397	1
14526500	3.8547	-59.6875	1
14527000	3.5675	-59.8883	1
